movie_id,cast_id
876563,23742
111573,22637
111573,6211
111573,9971
111573,17490
111579,16202
106290,16202
420982,16202
450158,16202
472884,16202
477323,16202
488478,16202
403645,16202
1912518,16202
111579,7627
160550,7627
309047,7627
357169,7627
418016,7627
1186366,7627
806029,7627
2005299,7627
1368440,7627
111579,16045
116754,16045
120125,16045
181530,16045
450158,16045
403645,16045
1912518,16045
2182001,16045
4731148,16045
6628228,16045
111579,16204
106290,16204
403645,16204
1912518,16204
111590,1303
114936,1303
119434,1303
378947,1303
1276996,1303
2033372,1303
2340678,1303
2276069,1303
1825157,1303
4177742,1303
111590,5247
352468,5247
111590,15645
111600,7481
276276,7481
2004279,7481
111622,7000
2843344,7000
4080768,7000
111622,9650
111622,14378
111622,20169
111640,10161
118678,10161
429095,10161
111640,21635
118678,21635
202806,21635
384576,21635
496325,21635
1224153,21635
111640,9328
117788,9328
417871,9328
3002578,9328
3733778,9328
4441150,9328
111640,21273
264917,21273
111653,4076
111653,4332
316356,4332
1020990,4332
1334272,4332
423474,4332
1691338,4332
111653,5164
111666,9440
111666,33569
111666,16995
111666,15921
111686,406
1612782,406
2545384,406
111686,7703
111689,2324
114936,2324
387549,2324
1172994,2324
2401878,2324
111701,221
120512,221
233105,221
235333,221
343449,221
470023,221
111701,7268
111701,11296
111701,19624
1942972,19624
111735,22615
111735,12834
111735,14015
111749,13674
297741,13674
111749,22494
111749,12202
120716,12202
111749,18493
200267,18493
261452,18493
111752,14019
111752,23889
111752,16299
111792,2194
4329098,2194
111792,2179
156391,2179
160338,2179
259419,2179
403702,2179
482461,2179
1535438,2179
3128900,2179
111792,373
119778,373
129290,373
147612,373
155711,373
175880,373
120202,373
272338,373
282698,373
285861,373
307901,373
343135,373
317919,373
379725,373
292963,373
472062,373
775529,373
918927,373
383028,373
978762,373
1131729,373
1278379,373
1124035,373
1210166,373
1226240,373
1560747,373
1596753,373
1951264,373
1972571,373
2920808,373
111797,23052
111800,23882
322232,23882
111800,12095
111807,20820
112955,20820
1590013,20820
111807,7561
1510918,7561
111807,16851
785002,16851
111817,21358
111817,18368
118767,18368
1186366,18368
2124046,18368
111817,14577
1340043,14577
111835,17125
448989,17125
992911,17125
1900886,17125
2204340,17125
4970038,17125
111845,13231
111845,20611
112570,3052
112570,3493
112570,3817
112570,4572
112655,7445
112655,22073
112685,21183
112685,21702
113858,11226
422779,11226
113858,3344
113858,43416
113858,14790
114465,5988
114465,7103
114465,8655
114563,20585
114563,11059
114563,9801
114577,12460
113059,12460
847770,12460
117577,15691
276816,15691
117577,15285
250790,15285
131064,1503
146990,1503
462441,1503
3458236,1503
4188192,1503
131064,8967
479973,8967
462441,8967
131064,22211
462441,22211
3458236,22211
131064,7420
139091,2501
139091,3205
142234,11005
142236,11005
997084,11005
142239,16295
145529,5516
145529,18623
145529,11299
145529,23621
381006,23621
149244,9709
6278008,9709
149244,25208
159241,22191
165297,22191
159241,21763
159241,21764
159241,6953
159611,18208
113841,18208
159611,3566
179624,207
116886,207
247638,207
298148,207
368933,207
1015971,207
808510,207
1323594,207
1737122,207
2243299,207
179624,1
180443,2372
5959952,2372
180443,11086
180443,11087
180443,13706
192578,16105
192189,16105
192578,12985
192578,5746
192578,16016
193164,7124
193164,22603
193164,23226
381971,23226
1350484,23226
1570964,23226
2788526,23226
193164,23059
195846,18085
236398,18085
331041,18085
338085,18085
834170,18085
195846,20684
195846,27913
208579,3675
208579,3717
208579,3960
242599,22677
242599,22849
242599,8629
242599,9306
260155,26041
260155,18674
318540,18674
490170,18674
1292703,18674
260155,14497
117437,14497
211934,14497
233856,14497
232079,14497
291376,14497
326576,14497
265148,14497
260155,24684
373915,10948
115587,10948
311926,10948
342636,10948
2113681,10948
4940370,10948
373915,12238
311926,12238
342636,12238
1209367,12238
373915,19105
311926,19105
271031,19105
1278180,19105
373915,20232
1346965,41546
1346965,15518
1346965,17669
1649328,15494
269876,15494
1649328,21382
269876,21382
2287418,1447
114004,1447
116404,1447
2096541,1447
6495526,1447
2287418,4876
114781,4876
273435,4876
443524,4876
2287418,5796
6051792,53269
6051792,25201
6051792,53270
35790,12130
35790,1616
35790,632
35790,12119
66127,53700
74782,53700
66127,53701
94962,9337
94962,18048
94962,10815
94962,12381
100694,23931
100694,22638
4084744,22638
100694,10751
101697,17818
101697,10903
101697,40756
101697,14183
104606,13282
104606,3511
104606,13275
104606,3701
106290,16203
1047845,16203
1275954,16203
1912518,16203
2117825,16203
2403899,16203
106579,14516
106579,17726
106579,15058
106944,35823
106944,35828
106944,30249
106944,35816
107147,14172
114180,14172
107214,11048
271029,11048
386038,11048
1181927,11048
3642618,11048
5376196,11048
107214,8356
107214,11846
290661,11846
2371824,11846
107214,16767
107472,19184
107472,11
435725,11
107472,9144
107472,9716
107895,15431
107895,23418
107895,12101
107895,19064
108323,21904
108323,16493
108323,19365
108323,20843
108366,890
112887,890
119809,890
156413,890
303361,890
276773,890
448993,890
1151911,890
960066,890
1680051,890
1739155,890
3499424,890
3742300,890
108366,4206
108366,4194
108366,10274
108380,22949
108380,6933
117912,6933
137904,6933
489007,6933
1272025,6933
108380,23109
340919,23109
108380,22001
108999,2707
108999,18505
108999,4954
108999,19383
367153,19383
109020,22478
109020,16209
5538118,16209
109020,10843
109020,4315
1048171,4315
109034,13220
155833,13220
109206,4644
116763,4644
296574,4644
352314,4644
240200,4644
907674,4644
1479676,4644
109206,17838
227194,17838
109206,22851
109206,23730
164538,23730
169102,23730
986213,23730
1447508,23730
6484982,23730
109217,23578
109217,7484
109217,10778
109271,2508
113376,2508
109271,3468
109271,3975
109271,4317
109339,3616
109339,1472
116341,1472
243951,1472
133240,1472
780608,1472
109339,6801
109339,9183
109374,18978
109380,20420
327201,20420
318590,20420
990366,20420
109380,2453
109380,6381
109380,7753
109381,20973
109381,3908
109381,2540
325794,2540
109381,7407
109384,20243
254325,20243
411117,20243
765141,20243
836700,20243
2076220,20243
4120176,20243
109415,26322
109415,16001
109449,19441
379800,19441
1570964,19441
109474,3293
109474,9858
109474,12579
457414,12579
2301592,12579
1935156,12579
109474,15356
109498,2292
116446,2292
119656,2292
159784,2292
234853,2292
425123,2292
851530,2292
1503149,2292
2347497,2292
3496372,2292
109498,2175
113303,2175
119934,2175
225071,2175
298934,2175
295700,2175
299045,2175
303361,2175
317042,2175
350774,2175
490527,2175
473308,2175
251744,2175
3062742,2175
3382888,2175
3702652,2175
4441422,2175
109508,7351
2403427,7351
109508,7348
2403427,7348
109508,7349
109508,7350
109529,4680
109529,18414
109529,10758
115969,10758
1092082,10758
109575,18521
116839,18521
120356,18521
109575,11909
109575,20474
361862,20474
374180,20474
109579,16683
109593,8944
109593,7516
109593,20949
109642,17892
111998,17892
335119,17892
109655,17507
156729,17507
328589,17507
363029,17507
375063,17507
413879,17507
424136,17507
1303828,17507
4181270,17507
5294198,17507
109655,6452
318068,6452
109655,17595
109655,9538
109673,21887
109673,22663
109673,4663
289076,4663
109673,11783
109691,35066
117970,35066
109691,6538
109691,9775
109691,9539
1976614,9539
109723,9316
109723,10446
109738,2624
109738,10102
109738,11088
109760,20462
109761,11034
109784,12113
109784,9381
109784,9308
1521197,9308
2459156,9308
3452322,9308
109784,11263
109785,8051
114095,8051
119465,8051
138353,8051
453453,8051
109785,14060
109785,18937
109835,22238
120121,22238
131046,22238
120610,22238
283452,22238
298737,22238
435770,22238
1562563,22238
109906,4840
399901,4840
109906,2987
119791,2987
147599,2987
1282052,2987
109906,3011
372321,3011
109934,10284
109934,11756
109934,15931
109934,4731
109949,7359
109949,8794
110006,15817
110006,20219
110006,1341
116324,1341
116606,1341
119517,1341
120906,1341
129387,1341
120788,1341
132347,1341
165643,1341
171433,1341
212338,1341
196229,1341
265666,1341
266489,1341
290002,1341
326856,1341
335438,1341
343135,1341
364725,1341
351283,1341
477347,1341
408839,1341
479952,1341
942385,1341
1078912,1341
1526300,1341
913413,1341
970866,1341
1234654,1341
471042,1341
1277953,1341
1298649,1341
2460746,1341
359950,1341
2692250,1341
1791682,1341
2265567,1341
1608290,1341
5884230,1341
7104950,1341
110006,10456
110066,2173
116311,2173
116705,2173
119215,2173
285487,2173
110066,11370
116705,11370
117608,11370
120086,11370
110066,16778
110116,21213
163180,21213
428608,21213
448342,21213
110173,17957
110173,12401
110173,4022
110189,5313
110189,12888
110207,17076
148573,17076
120271,17076
3171764,17076
110207,11651
1245735,11651
110215,23446
110215,5107
365265,5107
461946,5107
988035,5107
1990181,5107
110217,6886
110217,18096
110251,20187
114502,20187
130444,20187
298131,20187
1417075,20187
107070,20187
110251,19949
110251,22880
110251,22278
110278,28902
110278,28899
110278,2938
110278,3957
1679595,3957
110289,6744
114429,6744
347334,6744
110289,21514
110289,23790
110361,22863
490377,22863
1035730,22863
1167660,22863
1568923,22863
2354215,22863
3727486,22863
110361,20373
110443,4559
110443,4708
110500,10034
110524,8566
165828,8566
110524,13520
110524,23901
110524,16296
110577,22359
110583,23992
110583,12023
110583,12901
110583,12013
110604,24063
110604,19220
110620,18902
110620,10104
163559,10104
280754,10104
271537,10104
110668,24053
110668,14164
110668,6752
3113456,6752
110671,7002
110889,19260
120520,19260
178022,19260
210217,19260
314097,19260
294357,19260
870195,19260
1724965,19260
110889,23401
114388,23401
116409,23401
119164,23401
119843,23401
120687,23401
120812,23401
138097,23401
247425,23401
265087,23401
332136,23401
335119,23401
338013,23401
369053,23401
379306,23401
404032,23401
371878,23401
465538,23401
490579,23401
1032755,23401
1135487,23401
1461418,23401
914837,23401
1320239,23401
968264,23401
1226753,23401
1412386,23401
1210819,23401
1361318,23401
2402603,23401
1020072,23401
2358925,23401
3289712,23401
4645330,23401
110889,22415
110901,23919
150500,23919
110901,10136
118864,10136
120187,10136
110901,22200
179183,22200
110901,38077
977646,38077
981224,38077
110922,8618
122082,8618
211445,8618
283900,8618
195119,8618
373690,8618
400420,8618
409184,8618
411270,8618
769508,8618
796335,8618
869994,8618
940580,8618
1465487,8618
1533818,8618
2070776,8618
1937118,8618
2027140,8618
3184934,8618
4551314,8618
5598110,8618
4467194,8618
5294550,8618
110922,8839
120471,8839
271945,8839
298082,8839
419673,8839
864911,8839
1404082,8839
1558741,8839
1793239,8839
1794850,8839
5256722,8839
110922,13625
110922,14003
110998,5147
110998,9340
113241,9340
417745,9340
902290,9340
1477835,9340
2218416,9340
2442466,9340
2620736,9340
3520418,9340
3541080,9340
3732950,9340
4126394,9340
4567486,9340
110998,19661
110998,49031
111048,610
118842,610
120642,610
142342,610
123003,610
210567,610
242508,610
247427,610
452594,610
1087527,610
321442,610
1230372,610
3657420,610
2027064,610
2516304,610
2996684,610
111112,7227
111112,6944
111112,13977
485601,13977
111112,20846
111180,7936
111180,6363
111180,7669
111180,44345
111202,21607
111237,7970
1127221,7970
1652361,7970
1863203,7970
111244,1346
119273,1346
1453253,1346
111359,5494
111397,1148
428144,1148
472576,1148
111403,8628
1188985,8628
111403,18530
111549,4184
111602,22690
111602,3212
111602,21926
495167,21926
795441,21926
2114358,21926
2504404,21926
2947832,21926
111602,22907
111613,11268
117607,11268
172515,11268
407617,11268
211946,11268
452580,11268
2397521,11268
2338864,11268
111613,700
435593,700
1700258,700
2524674,700
111613,24041
114523,24041
161935,24041
246772,24041
1348997,24041
1327726,24041
2343536,24041
111613,24051
111751,17679
111751,21609
111751,11091
111751,18644
111933,20883
314166,20883
5257726,20883
111933,1534
274636,1534
478303,1534
111998,12040
246875,12040
111998,1469
113403,1469
112257,3775
284815,3775
1173949,3775
112257,12143
112257,50328
112267,32964
112267,17341
112286,19101
112286,15769
112286,11831
112286,21234
112302,1355
113755,1355
115472,1355
120512,1355
155753,1355
112304,5790
120307,5790
459072,5790
397557,5790
112342,20831
112342,8203
397103,8203
112342,9232
112362,9831
888693,9831
1170391,9831
112365,19713
113429,19713
256103,19713
1929449,19713
3682448,19713
3691740,19713
5013056,19713
112365,13173
112366,10785
112366,19008
112368,21693
112368,3136
112373,30061
112373,52904
112374,12605
265632,12605
406097,12605
996967,12605
112374,812
113403,812
385677,812
280000,812
1101046,812
2514298,812
2445178,812
112374,1138
112379,22587
130514,22587
112379,8375
304389,8375
789770,8375
112387,20788
119972,20788
296686,20788
112387,18688
162556,18688
181912,18688
296686,18688
386831,18688
384177,18688
5572566,18688
112401,7732
112403,4956
255067,4956
112403,6758
151572,6758
112405,15081
112405,7553
112405,16093
112407,18461
377834,18461
1429433,18461
2364649,18461
112407,11755
112407,2287
115986,2287
1714917,2287
112407,18468
112408,17287
112408,16476
112408,19737
112408,17927
112427,6284
129414,6284
3063516,6284
112431,277
119052,277
120595,277
120801,277
144214,277
166813,277
337879,277
337721,277
436697,277
455581,277
473445,277
416508,277
1536374,277
1655442,277
1694118,277
1323973,277
2073086,277
112431,21612
120595,21612
305396,21612
1860238,21612
6046754,21612
112431,1800
134067,1800
293092,1800
213203,1800
112431,15385
116102,15385
197467,15385
6225520,15385
112435,1869
184907,1869
273923,1869
464061,1869
1498569,1869
112435,4697
1063111,4697
112435,273
120692,273
160862,273
146879,273
208988,273
193560,273
212380,273
218817,273
236348,273
238137,273
286947,273
302361,273
307553,273
339727,273
283090,273
449018,273
887719,273
1084955,273
1091172,273
1175713,273
2247134,273
4997624,273
6041048,273
7042586,273
112435,17553
147800,17553
976227,17553
2375278,17553
112438,14805
113749,14805
436460,14805
760306,14805
1429382,14805
1564369,14805
2554842,14805
112438,10024
117780,10024
112442,5179
112613,5179
112442,21696
283952,21696
112445,16416
117056,16416
112445,12875
112445,17625
477585,17625
1926992,17625
2848876,17625
112445,5019
112453,7402
113198,7402
114308,7402
163558,7402
220099,7402
323642,7402
407121,7402
424958,7402
1570964,7402
1449283,7402
112459,8029
119239,8029
211634,8029
247944,8029
249588,8029
252277,8029
273406,8029
278291,8029
326576,8029
391274,8029
409724,8029
444913,8029
1720254,8029
2510874,8029
112459,2334
211934,2334
232079,2334
278522,2334
112459,13268
112461,20965
112461,15127
1541123,15127
112471,8742
112471,18706
112480,8820
112480,6115
112480,22455
269410,22455
5194446,22455
112483,1263
163318,1263
303017,1263
804443,1263
1153100,1263
1233227,1263
112491,6715
112491,13662
246765,13662
112495,13515
112495,10696
116447,10696
253586,10696
1122614,10696
112508,23475
188863,23475
209475,23475
218864,23475
283160,23475
338427,23475
1131747,23475
112513,3174
112519,23548
112534,13298
156413,13298
202236,13298
96056,13298
112534,19587
112534,23608
112537,15100
116102,15100
117991,15100
119494,15100
810746,15100
847526,15100
436364,15100
834001,15100
1129415,15100
857190,15100
3455740,15100
112541,18984
112541,1267
114805,1267
1854551,1267
112546,21625
114887,21625
129923,21625
120250,21625
326977,21625
361862,21625
473333,21625
1779826,21625
112546,9498
112549,12673
112553,28864
112556,20401
113947,20401
118644,20401
120018,20401
123385,20401
167926,20401
214878,20401
214529,20401
240149,20401
329485,20401
112572,21803
120888,21803
196229,21803
364725,21803
451187,21803
816545,21803
490579,21803
112573,1145
112573,2014
120479,2014
244196,2014
259822,2014
489270,2014
780595,2014
1502417,2014
112579,7136
119152,7136
112579,20836
197256,20836
112585,16711
112585,15814
117628,15814
122642,15814
112585,5724
117628,5724
119560,5724
120815,5724
179626,5724
239986,5724
282687,5724
310910,5724
401593,5724
318081,5724
386751,5724
455958,5724
479968,5724
1124039,5724
1619037,5724
1880418,5724
1712170,5724
2331880,5724
112585,2696
112594,21275
112594,14742
112602,18440
139470,18440
409681,18440
488085,18440
112602,21480
112602,8411
175159,8411
361856,8411
472175,8411
1971352,8411
3831810,8411
112604,12442
112604,15674
112607,5074
228242,5074
239388,5074
353400,5074
444182,5074
447619,5074
487273,5074
1130993,5074
1227787,5074
1229381,5074
1529569,5074
1710590,5074
5231916,5074
112607,13287
109421,13287
112607,2926
112607,8915
211445,8915
281820,8915
407342,8915
112609,20068
124312,20068
227277,20068
220580,20068
311072,20068
346765,20068
445691,20068
447907,20068
839976,20068
1111890,20068
1032764,20068
1639075,20068
5133308,20068
5614612,20068
112609,8350
120311,8350
378453,8350
3772576,8350
112609,16321
112613,18432
112613,23753
118214,23753
112619,10998
1692190,10998
112619,19427
1692190,19427
112625,19575
118531,19575
136780,19575
167250,19575
256459,19575
1930315,19575
5605328,19575
112625,17418
117397,17418
112625,17330
120731,17330
476995,17330
112637,23271
192263,23271
910572,23271
1477855,23271
112642,152
113188,152
114011,152
116833,152
120317,152
118789,152
120777,152
126261,152
126604,152
162661,152
206917,152
257850,152
280949,152
236640,152
294594,152
313792,152
265591,152
340855,152
257516,152
462200,152
472160,152
811080,152
838247,152
1034090,152
1213012,152
1411664,152
1440732,152
1847541,152
498351,152
3118958,152
112654,9990
116581,9990
116729,9990
112654,10095
116069,10095
162556,10095
400868,10095
778784,10095
425990,10095
920473,10095
1594534,10095
1754455,10095
1821489,10095
4926822,10095
112667,1182
119454,1182
2298304,1182
3904278,1182
3973012,1182
112667,16736
175145,16736
112679,308
119229,308
120687,308
120696,308
120855,308
122541,308
122459,308
210567,308
253126,308
285861,308
314431,308
1220220,308
1727300,308
2190838,308
3125324,308
3297382,308
5066056,308
112679,17448
112679,1781
116565,1781
126859,1781
131646,1781
149261,1781
189744,1781
210065,1781
157583,1781
265859,1781
278487,1781
347037,1781
417871,1781
403407,1781
200465,1781
942891,1781
112682,8922
112682,22847
112688,1216
116531,1216
130018,1216
179940,1216
188694,1216
129136,1216
184791,1216
259484,1216
298203,1216
322589,1216
363547,1216
376196,1216
466771,1216
1541160,1216
1753597,1216
2073121,1216
3774802,1216
112691,19015
323298,19015
379976,19015
909010,19015
112691,24589
2872750,24589
112697,2071
116147,2071
164013,2071
179148,2071
172493,2071
175526,2071
200027,2071
260866,2071
298203,2071
263757,2071
283003,2071
305711,2071
361841,2071
366548,2071
418004,2071
455958,2071
452643,2071
783238,2071
806165,2071
1176724,2071
1343115,2071
1436432,2071
1242618,2071
125678,2071
1327601,2071
112697,19606
113253,19606
120772,19606
251094,19606
283288,19606
308878,19606
320668,19606
357413,19606
405422,19606
469897,19606
422861,19606
466839,19606
478311,19606
430922,19606
785007,19606
800039,19606
811106,19606
1155056,19606
427152,19606
1341188,19606
1637706,19606
1655460,19606
1659337,19606
1758830,19606
1229340,19606
1462901,19606
1814621,19606
2195548,19606
2398249,19606
478970,19606
2452386,19606
5574372,19606
112709,5968
153992,5968
190524,5968
283644,5968
443567,5968
1129423,5968
4009460,5968
112709,4426
112709,23641
112712,5908
114592,5908
210075,5908
112714,10609
112714,16267
112749,13818
1702543,13818
112757,9712
112763,12862
112763,7461
112767,22584
112767,17135
224578,17135
112778,13982
112800,36034
112800,6675
158409,6675
194722,6675
112817,909
120321,909
284494,909
309150,909
367135,909
389988,909
339827,909
1829057,909
112819,571
113118,571
119695,571
120812,571
266915,571
293564,571
112819,6059
119887,6059
433387,6059
1077258,6059
1151915,6059
2095605,6059
112820,13118
350934,13118
345950,13118
810644,13118
460811,13118
1086797,13118
2190193,13118
2279373,13118
112843,12477
1323030,12477
112844,9226
112844,10932
329162,10932
112854,178
116367,178
119207,178
422778,178
906665,178
1185371,178
112857,268
117450,268
120036,268
120461,268
179940,268
183523,268
218967,268
244244,268
252684,268
340398,268
364961,268
367479,268
301976,268
375679,268
395169,268
455581,268
490204,268
796368,268
988102,268
988047,268
785006,268
1210042,268
1228705,268
1540133,268
1907668,268
1300854,268
790770,268
4669186,268
112862,31614
112862,13013
112862,12989
112862,16933
112867,7564
221633,7564
322422,7564
1977941,7564
1608618,7564
112870,12421
116898,12421
211634,12421
252277,12421
337971,12421
415003,12421
435437,12421
112887,451
119209,451
119891,451
118766,451
155776,451
462322,451
1077258,451
1501652,451
816462,451
1840388,451
4669278,451
112887,528
114151,528
118744,528
120491,528
127296,528
245120,528
180303,528
305633,528
430652,528
869921,528
2345721,528
3480796,528
4820296,528
5580536,528
112887,23423
112889,2710
221344,2710
382621,2710
402505,2710
760166,2710
1692190,2710
2559036,2710
3970854,2710
3422094,2710
4072352,2710
112889,6109
1261393,6109
112889,1437
221344,1437
380538,1437
1150938,1437
882113,1437
765128,1437
1774358,1437
112889,11611
405393,11611
2329188,11611
112896,1120
118689,1120
118665,1120
349169,1120
1848902,1120
112906,21568
112906,6810
112909,13655
312886,13655
440939,13655
112909,17845
112913,13961
117905,13961
176809,13961
324242,13961
374339,13961
429078,13961
819785,13961
1186803,13961
1602500,13961
2102472,13961
3013126,13961
112922,20315
120868,20315
168080,20315
257231,20315
390136,20315
425758,20315
444505,20315
807006,20315
491046,20315
1525915,20315
1417108,20315
3321428,20315
112922,18696
112934,11230
112934,21353
112934,3064
201265,3064
223490,3064
1580798,3064
1794886,3064
112934,7542
112945,17882
120404,17882
144201,17882
1465487,17882
961097,17882
1550312,17882
112945,7220
162555,7220
158583,7220
297314,7220
304391,7220
1715356,7220
3651326,7220
5766118,7220
112950,789
119987,789
277663,789
910868,789
112951,13295
115638,13295
118020,13295
124115,13295
126735,13295
187457,13295
213595,13295
233709,13295
269329,13295
302382,13295
336432,13295
344604,13295
1285246,13295
1533813,13295
1805297,13295
1830499,13295
2246909,13295
2354181,13295
2391746,13295
2403981,13295
2853614,13295
2976920,13295
2751390,13295
3433358,13295
4163636,13295
4163644,13295
4331970,13295
112951,23977
117329,23977
210163,23977
328955,23977
363056,23977
388505,23977
431979,23977
444182,23977
465160,23977
498118,23977
1139800,23977
1179855,23977
1227787,23977
1229381,23977
1528750,23977
1545759,23977
2122518,23977
1680123,23977
2368635,23977
3194410,23977
112951,9849
112955,22883
113720,22883
125507,22883
184596,22883
112955,8830
112955,3028
118554,3028
120329,3028
1756615,3028
112966,453
118064,453
118880,453
150143,453
120865,453
337631,453
1130980,453
1197624,453
1226271,453
1571409,453
469021,453
1196956,453
1545328,453
2949296,453
4826674,453
112985,2064
884038,2064
1314228,2064
1226229,2064
2756032,2064
3093546,2064
3529656,2064
3859076,2064
3993894,2064
3517044,2064
1610525,2064
4995790,2064
5716624,2064
112985,22887
114697,22887
115891,22887
119509,22887
162212,22887
329297,22887
302297,22887
112985,11942
162212,11942
112993,2119
119579,2119
112993,17161
112993,18740
112998,16071
112998,14120
112998,11855
379708,11855
384537,11855
884328,11855
2096672,11855
5119116,11855
113007,3209
3596952,3209
113007,5957
113007,6140
113008,1992
141937,1992
281617,1992
369059,1992
495023,1992
2963344,1992
113010,276
113010,721
119576,721
126388,721
282552,721
336910,721
339111,721
337540,721
453366,721
3150966,721
113014,2715
113017,948
369910,948
985692,948
2024354,948
2194748,948
2622122,948
4698740,948
113017,10634
495023,10634
2102496,10634
113028,5134
162662,5134
914845,5134
2059171,5134
3908598,5134
113030,18317
1054113,18317
113030,20099
113030,10416
113030,9100
3089978,9100
113043,5151
113043,15966
113043,22371
113043,8774
113044,12680
120861,12680
243155,12680
317198,12680
422272,12680
1182350,12680
1795050,12680
3659786,12680
4028876,12680
1473832,12680
5635086,12680
113044,18678
283474,18678
241025,18678
306892,18678
390450,18678
788026,18678
970452,18678
1233301,18678
3181776,18678
3958780,18678
113048,19530
256341,19530
113049,746
113049,10846
113049,20038
113057,15149
118100,15149
177746,15149
244173,15149
254686,15149
280990,15149
322289,15149
337103,15149
405866,15149
368375,15149
421974,15149
454602,15149
825248,15149
901485,15149
926764,15149
1440232,15149
1594534,15149
1656192,15149
1730689,15149
2076176,15149
2176786,15149
3791302,15149
5247544,15149
113057,22507
113057,4918
227458,4918
113059,14366
113059,10533
113328,10533
113059,24064
113074,7612
113278,7612
118159,7612
118745,7612
120187,7612
385990,7612
915454,7612
1563719,7612
1247400,7612
2058710,7612
3462696,7612
2598580,7612
113074,5463
113075,11342
113075,12715
113075,21831
266041,21831
312450,21831
113077,7787
113077,9028
113077,19944
113077,7172
113080,3453
113080,10307
113081,23004
2401621,23004
113083,8734
120250,8734
470692,8734
491046,8734
1789810,8734
113083,17807
3667648,17807
6045466,17807
113097,21276
113674,21276
140796,21276
358349,21276
3368814,21276
113101,1832
119098,1832
113104,21936
113104,12644
113104,19399
113104,6021
113107,22982
113112,2502
113114,20120
113131,5671
113131,3888
114004,3888
115471,3888
198279,3888
113133,9065
119715,9065
129387,9065
288045,9065
363095,9065
113145,18265
113145,19360
113151,43370
113151,43314
113151,5618
113151,37629
113187,21690
113187,12308
113187,11445
468774,11445
113189,1290
128378,1290
253556,1290
204313,1290
997282,1290
3727662,1290
4185370,1290
113194,20016
134928,20016
359692,20016
872007,20016
906665,20016
1221151,20016
1156479,20016
1554522,20016
2245884,20016
113194,17116
113194,20576
144589,20576
400761,20576
456630,20576
794338,20576
1206086,20576
1462667,20576
113198,2026
281919,2026
321359,2026
113199,23858
113199,38983
113199,8311
113199,11798
113234,9190
113234,6844
113234,6845
113234,13899
113243,1154
117951,1154
118566,1154
120001,1154
134033,1154
178737,1154
199727,1154
219653,1154
299854,1154
472268,1154
1217616,1154
1795369,1154
2763304,1154
113243,1053
116353,1053
117070,1053
119906,1053
123865,1053
120797,1053
145681,1053
172493,1053
176326,1053
187078,1053
129136,1053
146316,1053
218922,1053
282687,1053
294357,1053
325703,1053
307453,1053
346156,1053
346491,1053
364045,1053
356910,1053
343737,1053
442933,1053
829459,1053
441773,1053
493464,1053
824747,1053
944835,1053
1243957,1053
1326283,1053
1702433,1053
1302011,1053
1587310,1053
3707106,1053
2267968,1053
113247,21654
136244,21654
262429,21654
443448,21654
988047,21654
1372689,21654
2076897,21654
113247,10201
113249,11796
119095,11796
120687,11796
233277,11796
113249,3425
113249,14930
116683,14930
147582,14930
327679,14930
2293276,14930
2112096,14930
113253,11062
1219822,11062
113253,19704
113256,12252
117151,12252
113256,9966
117151,9966
283283,9966
851515,9966
113256,49590
113264,7840
113264,14522
218839,14522
231775,14522
260320,14522
305669,14522
310281,14522
328828,14522
363282,14522
399327,14522
452598,14522
381971,14522
1132588,14522
1456635,14522
2215285,14522
113273,19140
116650,19140
291392,19140
113273,7482
118100,7482
113277,579
117060,579
118615,579
119709,579
119978,579
120036,579
120660,579
139699,579
160216,579
146316,579
248667,579
250798,579
194342,579
311289,579
270846,579
400435,579
270882,579
385726,579
465234,579
473700,579
482572,579
1800671,579
2167202,579
4183692,579
1230168,579
113278,7191
117238,7191
113278,23214
115471,23214
117238,23214
219126,23214
113280,22804
120731,22804
374563,22804
1260365,22804
4935372,22804
113280,184
117737,184
117887,184
119381,184
120591,184
119079,184
126250,184
203755,184
300051,184
385056,184
490204,184
482606,184
800080,184
1512235,184
1535970,184
1990314,184
2369317,184
113280,1410
113283,41198
113283,2734
113326,23815
115693,23815
113328,7838
209037,7838
113328,5098
113328,20664
113330,2182
120835,2182
195778,2182
206314,2182
206963,2182
221218,2182
250798,2182
290210,2182
425094,2182
450345,2182
460435,2182
411061,2182
460780,2182
907680,2182
1020055,2182
1185242,2182
1368440,2182
113330,1368
113330,5342
113535,5342
116490,5342
117482,5342
473514,5342
113347,7266
113356,16425
115693,16425
116426,16425
117575,16425
188766,16425
300620,16425
407708,16425
2091885,16425
2016940,16425
3720058,16425
113356,23605
286112,23605
113356,14327
113359,14136
116736,14136
158302,14136
268297,14136
457655,14136
1147764,14136
768239,14136
1560671,14136
3175480,14136
4080728,14136
113359,18525
113359,20665
113375,8213
113375,10645
383694,10645
113375,9263
113375,10376
113376,12287
113403,15261
148573,15261
113403,6487
113409,6124
177888,6124
1043756,6124
113416,11873
119031,11873
113416,17917
297037,17917
1652287,17917
113416,16514
113416,21149
113419,20082
113419,14700
119484,14700
113421,21972
113429,12592
118043,12592
342882,12592
113429,28419
113448,866
119280,866
120857,866
220608,866
241303,866
248912,866
120824,866
280778,866
296572,866
299172,866
377084,866
413015,866
381061,866
763304,866
465551,866
830515,866
1074638,866
1412386,866
2431286,866
2555736,866
1935859,866
3402236,866
5816682,866
113449,1239
1268809,1239
113449,23358
113449,8294
113449,14142
113463,480
113851,480
116191,480
117283,480
119256,480
